140525,4/11/14,,1,,,10,,,,,,1,57,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,0,0
140526,4/11/14,,1,,,10,,,,,,1,26,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,4,4,0,,,1,,1,0
140528,4/10/14,,1,,,15,1,,,,,,15,1,1,,,1,1,1,1,1,,,,,1,,,1,1,1,,1,1,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0
140527,4/10/14,,1,,,60,1,,,,,,15,1,1,,,,1,1,1,1,,,,,1,,1,1,1,1,,1,1,,1,1,,,,1,1,1,,1,,1,1,,,,,,,,,,,,1,,,,,,,1,4,2,2,,1,,,1,1
140529,4/14/14,1,,,,10,1,,,,,,15,,,,,1,,,1,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,0,0
140530,4/14/14,1,,,,30,1,,,,,,11,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,1,1,,1,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
140531,4/14/14,1,,,,10,,,,,1,,18,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
140532,4/14/14,,1,,,10,,,,,1,,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,1,,,,,,1,1,1,0,,,1,,0,0
140533,4/14/14,,1,,,10,,,,,1,,20,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,4,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
140535,4/13/14,,,,1,20,,,,1,,,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,1,,,,,,,1,2,2,0,,,1,,0,0
140536,4/14/14,,1,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
140534,4/14/14,,1,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
140522,4/10/14,,,,1,15,1,,,,,,16,1,,,,,,1,1,,1,,,,,,1,,,,,,,,,,,,,1,1,1,,1,,3,,,,,,,,,,,,,,,,1,,,,1,4,3,1,,1,,,1,1
140537,4/14/14,,,1,,40,,1,,,,,17,,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
140538,4/15/14,1,,,,10,,,,,,1,21,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,1,,1,2,1,1,,1,,,0,0
140539,4/15/14,1,,,,15,,,1,,,,17,,,,,1,,,1,,1,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,2,2,0,,,1,,0,0
140520,4/10/14,,1,,,30,,,1,,,,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,4,2,2,,1,,,1,0
140540,4/15/14,1,,,,10,,,,,,1,28,1,,,,1,,1,,1,,,,,,,,,,,1,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,1,,,,,,3,2,1,,1,,,1,0
140541,4/15/14,1,,,,10,,,,,1,,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
140542,4/15/14,,1,,,10,,,,,,1,50,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,0,0
140543,4/15/14,,1,,,15,,,,,1,,19,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,1,2,,,,,,,,,,,,,,,,,,1,,1,2,2,0,,,1,,0,0
140546,4/15/14,,,1,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
140547,4/16/14,1,,,,10,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0
140548,4/16/14,1,,,,30,,,,,,1,31,,,,1,1,,1,,1,,,,,,,,,,,1,,,,,1,,,,1,1,1,1,1,,4,,,,,,1,,,,,,,,,,,,,,1,4,3,1,,1,,,1,1
140549,4/16/14,,,1,,10,,,,,,1,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,1,3,3,0,,,1,,1,1
140550,4/16/14,,,1,,10,1,,,,,,9,1,,,,1,,,1,,,,1,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
140551,4/16/14,,,1,,15,,,,1,,,17,,,,,,,1,,,,,,,,1,1,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,1,,1,2,1,1,,1,,,0,0
140552,4/17/14,1,,,,10,,,,,1,,18,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,2,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
140545,4/15/14,,,1,,10,,,,,1,,18,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,1,,1,,,,,,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
140553,4/17/14,1,,,,20,1,,,,,,16,,,1,,1,,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,1,,1,4,3,1,,1,,,1,1
140554,4/17/14,,1,,,10,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,1,0,,,1,,0,0
140555,4/17/14,,,,1,15,1,,,,,,12,,,,,1,,,1,,,,1,1,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
140556,4/17/14,,1,,,10,,,,,,1,25,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
140557,4/17/14,,1,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,0,,,1,,0,0
140558,4/17/14,,1,,,10,,,,,,1,58,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,,,,,,,,1,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
140559,4/17/14,,1,,,10,,,,,,1,50,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
140560,4/18/14,1,,,,20,,,,,,1,31,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,3,,,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,1,0
140561,4/18/14,,1,,,20,,,,,,1,21,,,,1,1,1,1,,,,,,,,,,,1,1,1,,1,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,1,0
140562,4/21/14,1,,,,10,1,,,,,,16,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
140563,4/21/14,1,,,,10,,,,,,1,43,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,3,,,,,,,,,,,,,,,,1,,,,1,3,2,1,,1,,,1,1
140564,4/21/14,1,,,,10,,,,,,1,45,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,0,0
140565,4/21/14,,1,,,10,1,,,,,,15,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,1,1,1,0,,,1,,0,0
140544,4/15/14,,1,,,20,1,,,,,,15,1,,,,,,,,,1,,1,,,1,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,3,2,1,,1,,,1,1
140566,4/21/14,,1,,,10,,,,,,1,27,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,6,,,,,,,,,,,,,,,1,,,,,1,2,1,1,,1,,,0,0
140567,4/21/14,,1,,,10,1,,,,,,16,,,,,1,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
140568,4/21/14,,,1,,10,,,1,,,,17,,1,,1,,1,1,,,,1,,,1,,,,,,,,,,,,,,,1,1,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0
140569,4/22/14,1,,,,10,,,,,1,,18,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,1,,,,,,,,,,,,,,,,,,1,1,0,,,1,,0,0
140570,4/22/14,1,,,,10,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,3,,,,,,,,,,,,,,,1,,,,,,3,3,0,,,1,,1,0
140571,4/22/14,1,,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
140572,4/22/14,1,,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,,4,2,2,,1,,,1,0
140574,4/22/14,1,,,,10,,,,,,1,25,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,1,0,,,1,,0,0
140575,4/22/14,1,,,,10,,,,,,1,21,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,1,,,,3,3,0,,,1,,1,0
140576,4/22/14,1,,,,15,,,,,1,,18,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,1,,,,,,3,3,0,,,1,,1,0
140577,4/22/14,,1,,,10,,,,,,1,25,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,1,,,1,4,3,1,,1,,,1,1
140578,4/22/14,,1,,,15,,,1,,,,17,1,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,1,,,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
140573,4/22/14,1,,,,20,,,,1,,,17,1,1,,,,,1,,1,,,1,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,,1,,,,,,,,,,,,,,,,1,3,2,1,,1,,,1,1
140579,4/22/14,,1,,,10,,,,,,1,30,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,1,,,,,,,,,,,,,,,,,,,,,,,0,0
140580,4/22/14,,1,,,10,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,,,,,,,,1,,,,,,4,3,1,,1,,,1,0
140581,4/22/14,,,1,,15,,,1,,,,17,,,,,,1,,1,,,,,,,1,,1,,,,,,,,,,,,1,1,1,1,1,,1,,,,1,,,,,,,,,,,,,,,,1,2,1,1,,1,,,0,0
140582,4/23/14,1,,,,10,1,,,,,,16,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,1,,,1,,2,,,,,,1,,,,,,,,,,,,,,1,4,4,0,,,1,,1,1
140583,4/23/14,1,,,,10,,,,,1,,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
140584,4/23/14,,,1,,10,,,,,1,,20,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,1,0,,,1,,0,0
140585,4/23/14,,,1,,10,,,,1,,,17,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
140586,4/24/14,1,,,,10,,,1,,,,17,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,1,,,,,,,,,,,,,,4,3,1,,1,,,1,0
140588,4/24/14,,1,,,15,1,,,,,,14,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,3,1,2,,1,,,1,0
140589,4/24/14,,1,,,15,1,,,,,,15,1,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,2,1,1,,1,,,0,0
140591,4/25/14,1,,,,10,1,,,,,,16,1,1,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,2,2,0,,,1,,0,0
140590,4/24/14,,1,,,20,1,,,,,,16,1,1,1,,,,1,1,,,,,,,,,,,,,1,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
140587,4/24/14,1,,,,10,1,,,,,,16,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,0,,,1,,0,0
140592,4/25/14,,1,,,10,,,,,,1,23,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,1,,1,,,,,3,,,,,,,,,,,,,,,,,,,1,,3,3,0,,,1,,1,0
140593,4/25/14,,1,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,0,0
140594,4/25/14,,1,,,10,,,,,1,,18,1,,,1,,,1,1,,1,1,1,,,1,1,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
140595,4/28/14,1,,,,10,,,,,,1,31,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,2,,,,,,,,,,,,,,,,,1,,,1,2,2,0,,,1,,0,0
140596,4/25/14,,,1,,10,,,,,,1,23,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,1,1
