131292,8/8/13,,1,,,10,,,,,,1,27,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,,,,,,,,,,,,,,1,,,,2,2,0,,,1,,0,0
131293,8/8/13,,,1,,10,,,,,1,,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
131294,8/9/13,1,,,,10,,,,,1,,20,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,2,,,,,,,,,,,,,,,,,1,,,,1,1,0,,,1,,0,0
131295,8/9/13,1,,,,10,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,1,1,1,,,,3,,,,,,,,,,,,,,,,,1,,,1,2,2,0,,,1,,0,0
131296,8/9/13,,1,,,10,,,,,,1,49,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
131297,8/12/13,1,,,,10,,1,,,,,17,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
131298,8/10/13,,,1,,10,1,,,,,,14,,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,1,0,,,1,,0,0
131299,8/12/13,1,,,,10,,,,,,1,50,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
131300,8/12/13,,1,,,10,,,,,1,,20,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,1,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
131301,8/12/13,,1,,,10,1,,,,,,10,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,1,2,2,0,,,1,,0,0
131302,8/12/13,,1,,,10,,,,,,1,25,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
131303,8/12/13,,,1,,10,,,,,,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,1,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
131304,8/12/13,,,1,,10,,,,,,1,45,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,3,,,,,,,,,,,,,,,1,,,,,1,2,2,0,,,1,,0,0
131305,8/13/13,1,,,,10,1,,,,,,16,,,,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,1,1,0,,,1,,0,0
131306,8/13/13,1,,,,10,,,,,1,,19,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,1,,,,,,,,,1,3,2,1,,1,,,0,1
131307,8/13/13,1,,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,4,,,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,0,1
131308,8/13/13,1,,,,10,,,,,,1,25,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,1,,1,,,,,,,,,,,,,,,,,,,1,1,2,3,1,1,,,,1,0
131309,8/13/13,,1,,,10,,,,1,,,17,1,,,,1,,,,,,,1,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,,,1,,,,,,1,,,,,,,,,1,3,1,2,,1,,,0,1
131310,8/13/13,,1,,,10,,,1,,,,17,1,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,3,2,1,,1,,,0,0
131311,8/13/13,,1,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,1,,,,1,1,0,,,1,,0,0
131312,8/13/13,,1,,,10,,,,,1,,20,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,1,,1,,,0,0
131313,8/13/13,,,1,,10,1,,,,,,16,,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,5,3,2,,1,,,1,1
131314,8/13/13,,,1,,10,,,,,,1,43,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,3,,,,,,,,,,,,,1,,,,,,,,2,2,0,,,1,,0,0
131315,8/14/13,1,,,,10,,,,,,1,43,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,3,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131316,8/14/13,1,,,,10,,,,,1,,18,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,1,,,,,,,,,,,,,,,1,3,2,1,,1,,,0,1
131317,8/14/13,1,,,,10,1,,,,,,14,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131320,8/14/13,,1,,,20,,,1,,,,17,1,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
131322,8/14/13,,1,,,20,1,,,,,,15,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,,,,,,,,,,,,,1,,,,1,3,2,1,,1,,,0,1
131324,8/14/13,,,1,,10,,,,,1,,20,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,1,,,2,2,0,,,1,,0,0
131327,8/14/13,,,1,,10,,,,,,1,25,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131328,8/14/13,,,1,,30,1,,,,,,16,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,1,4,3,1,,1,,,1,1
131326,8/14/13,,,1,,10,1,,,,,,16,,,,,1,,1,,,1,,,,,,1,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,1,,,,,,,,,1,4,3,1,,1,,,1,1
131325,8/14/13,,1,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,1,,,,,,,,,,,,1,,,,,,,,,1,2,1,1,,1,,,0,0
131323,8/14/13,,1,,,15,1,,,,,,16,1,,,,1,,1,,1,,,1,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,,4,2,2,,1,,,0,0
131318,8/14/13,1,,,,40,1,,,,,,16,,,,,1,,1,,1,,,1,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,1,,,,,,,,,,3,3,0,,,1,,1,0
131329,8/14/13,,,1,,15,,,,,,1,,,,,,1,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,1,1,,,,,,,,1,,,,,,,,,,,,,,1,2,2,0,,,1,,0,0
131330,8/15/13,1,,,,10,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,1,1,0,,,1,,0,0
131332,8/15/13,1,,,,10,,,,1,,,17,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,,1,1,,2,,,,,,,,,,,,,,,,,,,1,1,1,1,0,,,1,,0,0
131333,8/15/13,1,,,,20,,,,,,1,56,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,1,1,3,1,2,,1,,,0,1
131334,8/15/13,1,,,,10,,,,,,1,41,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,1,,,,1,1,1,0,,,1,,0,0
131335,8/14/13,,,,1,15,1,,,,,,16,1,,,,,,1,1,,,,,1,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,1,1,3,1,2,,1,,,0,1
131321,8/14/13,,1,,,15,1,,,,,,16,,,,,1,,,,,,,,,,1,,,,,,1,,1,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131319,8/14/13,,1,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131336,8/15/13,,1,,,10,1,,,,,,15,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,0,,,1,,0,0
131337,8/15/13,,1,,,20,,,1,,,,17,,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,1,,,,,,1,2,1,1,,1,,,0,0
131340,8/15/13,,1,,,30,,1,,,,,17,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,4,,,,,,,,,,,,,,,1,,,,,,3,1,2,,1,,,0,0
131339,8/15/13,,1,,,10,,1,,,,,17,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,,,1,3,1,2,,1,,,0,1
131338,8/15/13,,1,,,10,,1,,,,,17,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,2,,,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,0,1
131331,8/15/13,1,,,,20,,1,,,,,17,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,,,,,,,1,,,,,1,3,2,1,,1,,,0,1
131341,8/15/13,,1,,,10,1,,,,,,13,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,2,2,0,,,1,,0,0
131342,8/13/13,,1,,,10,,,,,1,,18,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,3,3,0,,,1,,1,0
131343,8/15/13,,,1,,10,,,,,,1,21,,,,,1,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,,,,,1,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,0,1
131344,8/16/13,,1,,,40,,,1,,,,17,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,1,,,,,,,,,,,,,,,,,,1,1,,,,,,,,0,0
131345,8/16/13,1,,,,10,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,2,2,0,,,1,,0,0
131346,8/16/13,1,,,,10,,,,,,1,,,,,1,1,1,1,1,1,,,,,,,,1,1,1,1,,,,,,,,,1,1,1,,1,,,,,,,,1,,,,,,,,,,,,,,1,5,4,1,,1,,,1,1
131347,8/16/13,,1,,,10,,,,,1,,18,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,,,,,,,,,,,,,,,,,,,1,,1,2,2,0,,,1,,0,0
131348,8/16/13,,1,,,10,,,,,,1,26,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,2,,,,,,,,,,,,,,,,1,,,,1,2,2,0,,,1,,0,0
131349,8/19/13,1,,,,25,1,,,,,,16,1,,,,1,,1,,,,,,,,,1,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,1,,,1,1,0,,,1,,0,0
131350,8/19/13,1,,,,15,,,,,1,,20,,,,1,,1,1,,1,,,,,,,,,1,1,,,,,,1,,,,1,1,1,,1,,3,,,,,1,1,,,,,,,,,,,,,,1,1,1,0,,,1,,0,0
131351,8/19/13,1,,,,10,,,,,,1,25,,,,1,,1,1,,,,,,,,,,,1,1,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,,1,1,0,,,1,,0,0
131352,8/19/13,1,,,,10,,,,,,1,71,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,,,,,,,,,,,,,,1,,,1,2,2,0,,,1,,0,0
131353,8/19/13,1,,,,10,,,,1,,,17,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,3,3,0,,,1,,1,0
131354,8/19/13,,1,,,10,,,,,,1,42,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,,2,2,0,,,1,,0,0
131355,8/19/13,,1,,,15,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,1,2,1,1,,1,,,0,0
131356,8/19/13,,1,,,15,,,1,,,,17,,,,,1,,,1,,1,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,1,,4,2,2,,1,,,0,0
131357,8/19/13,,,1,,10,,,,1,,,17,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,4,,,,,,,,,,,,,,,,1,,,,,1,1,0,,,1,,0,0
131358,8/20/13,1,,,,10,1,,,,,,11,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,1,,,,,,,,,,,,,,,,,1,,,1,2,1,1,,1,,,0,0
131359,8/20/13,1,,,,10,,,,,1,,20,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,,1,,1,2,1,1,,1,,,0,0
131360,8/20/13,1,,,,10,1,,,,,,16,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,3,3,0,,,1,,1,1
131361,8/20/13,1,,,,10,,,,,,1,,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
131362,8/19/13,,,,1,10,,,,,,1,28,1,,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,1,1,1,,1,,1,,,,1,,,,,,,,,,,,,,,,1,5,4,1,,1,,,1,1
131363,8/19/13,,,,1,10,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,1,2,2,0,,,1,,0,0
131364,8/20/13,1,,,,10,1,,,,,,15,1,,,,,1,1,,,,,,,,,1,,,,,,,,1,,,,,1,1,1,1,1,,3,,,,,,,,,,,,,,,,,,,1,1,3,2,1,,1,,,0,1
131365,8/20/13,,1,,,10,,,,,,1,42,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
131366,8/20/13,,1,,,10,,,,,,1,29,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,2,,,,,,,,,,,,,,,,,,,1,,1,1,0,,,1,,0,0
131367,8/20/13,,1,,,10,1,,,,,,14,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,4,1,3,,1,,,0,0
131368,8/20/13,,1,,,10,,,,,,1,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,1,,3,2,1,,1,,,0,0
