1,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,weekday,day
2010-01-19,56,,1.0,21.0,,1.0,,,10,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,,2.0,,1,1,19
2010-01-20,57,,1.0,24.0,1.0,,,,105,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1,2,20
2010-01-20,58,,1.0,18.0,1.0,,,,15,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,0,2,20
2010-01-19,59,1.0,,15.0,,,1.0,,20,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,0,1,19
2010-01-19,60,,1.0,21.0,,1.0,,,10,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,1,1,19
2010-01-19,61,,1.0,18.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,2.0,,0,1,19
2010-01-19,62,,1.0,20.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,0,1,19
2010-01-19,63,,1.0,18.0,1.0,,,,10,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,0,1,19
2010-01-19,64,1.0,,17.0,1.0,,,,15,,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,0,1,19
2010-01-15,65,,1.0,19.0,,1.0,,,15,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,0,4,15
2010-01-15,66,,1.0,18.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0,4,15
2010-01-15,67,,1.0,18.0,,1.0,,,10,,,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,2.0,,0,4,15
2010-01-15,68,,1.0,20.0,1.0,,,,10,,,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,,0,4,15
2010-01-15,69,1.0,,12.0,,1.0,,,10,,,,,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,0,4,15
2010-01-15,70,,1.0,19.0,1.0,,,,20,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0,4,15
2010-01-14,71,1.0,,17.0,,,,1.0,10,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,1.0,,0,3,14
2010-01-14,72,1.0,,15.0,,,1.0,,10,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,0,3,14
2010-01-14,73,1.0,,15.0,,,1.0,,15,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,1.0,,,,0,3,14
2010-01-14,74,,1.0,19.0,,,1.0,,10,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,2.0,,0,3,14
2010-01-14,75,1.0,,17.0,,1.0,,,15,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0,3,14
2010-01-14,76,,1.0,20.0,,1.0,,,15,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,3.0,,0,3,14
2010-01-14,77,1.0,,,1.0,,,,10,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0,3,14
2010-01-14,78,1.0,,16.0,1.0,,,,30,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,6.0,,0,3,14
2010-01-14,79,1.0,,14.0,1.0,,,,30,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,0,3,14
2010-01-13,80,1.0,,13.0,,,1.0,,10,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,0,2,13
2010-01-13,81,1.0,,13.0,,1.0,,,15,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,0,2,13
2010-01-13,82,,1.0,18.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,0,2,13
2010-01-13,83,,1.0,18.0,,1.0,,,10,,1.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,0,2,13
2010-01-13,84,1.0,,14.0,1.0,,,,10,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,0,2,13
2010-01-12,85,1.0,,14.0,,,1.0,,15,,,,,,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,0,1,12
2010-01-13,86,1.0,,,1.0,,,,10,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,0,2,13
2010-01-13,87,,1.0,18.0,1.0,,,,15,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,4.0,,0,2,13
2010-01-04,88,,1.0,18.0,1.0,,,,10,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,0,0,4
2010-01-12,89,1.0,,17.0,,1.0,,,35,,,,,,1.0,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,0,1,12
2010-01-12,90,1.0,,17.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,0,1,12
2010-01-12,91,1.0,,17.0,,1.0,,,10,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0,1,12
2010-01-12,92,1.0,,17.0,,1.0,,,15,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,2.0,,0,1,12
2010-01-12,93,,1.0,23.0,,1.0,,,15,,,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,3.0,,1,1,12
2010-01-12,94,,1.0,20.0,1.0,,,,20,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,0,1,12
2010-01-12,95,1.0,,13.0,1.0,,,,20,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,0,1,12
2010-01-11,96,1.0,,17.0,,1.0,,,10,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0,0,11
2010-01-11,97,,1.0,20.0,,1.0,,,10,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,2.0,,0,0,11
2010-01-11,98,1.0,,14.0,,1.0,,,20,,1.0,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0,0,11
2010-01-11,99,1.0,,16.0,,1.0,,,10,,,,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,0,11
2010-01-11,100,,1.0,17.0,1.0,,,,15,,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,0,0,11
2010-01-11,101,,1.0,20.0,1.0,,,,20,,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,0,0,11
2010-01-11,102,,1.0,20.0,1.0,,,,15,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0,0,11
2010-01-08,103,1.0,,,,1.0,,,10,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0,4,8
2010-01-08,104,1.0,,12.0,,1.0,,,10,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0,4,8
2010-01-08,105,,1.0,19.0,1.0,,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,0,4,8
2010-01-08,106,,1.0,,1.0,,,,20,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,5.0,,0,4,8
2010-01-07,107,,1.0,19.0,,1.0,,,10,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0,3,7
2010-01-07,108,1.0,,15.0,1.0,,,,10,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,0,3,7
2010-01-07,109,,1.0,19.0,1.0,,,,15,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,2.0,,0,3,7
2010-01-07,110,1.0,,15.0,1.0,,,,40,,1.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0,3,7
2010-01-06,111,1.0,,15.0,,,1.0,,10,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,0,2,6
2010-01-06,112,1.0,,15.0,1.0,,,,15,,1.0,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,0,2,6
2010-01-06,113,,1.0,,,1.0,,,10,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,0,2,6
2010-01-06,114,,1.0,19.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,3.0,,0,2,6
2010-01-05,115,,1.0,34.0,,,1.0,,10,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,1,1,5
2010-01-05,116,1.0,,14.0,,,1.0,,15,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,0,1,5
2010-01-05,117,,1.0,18.0,,,1.0,,15,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,3.0,,0,1,5
2010-01-05,118,,1.0,,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,5
2010-01-05,119,,1.0,19.0,,1.0,,,15,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,,0,1,5
2010-01-05,120,,1.0,43.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1,1,5
2010-01-05,121,,1.0,20.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,3.0,,0,1,5
2010-01-05,122,1.0,,17.0,1.0,,,,10,,,,,,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,0,1,5
2010-01-04,123,1.0,,15.0,,,1.0,,20,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,0,0,4
2010-01-04,124,,1.0,21.0,,,1.0,,10,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,3.0,,1,0,4
2010-01-04,125,,1.0,21.0,,1.0,,,10,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1,0,4
2010-01-04,126,,1.0,,,,1.0,,10,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
2010-01-04,127,,1.0,21.0,,1.0,,,15,,,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,4.0,,1,0,4
2010-01-04,128,,1.0,21.0,,1.0,,,10,,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,1,0,4
2010-01-04,129,1.0,,17.0,,1.0,,,10,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,0,0,4
2010-01-04,130,,1.0,,1.0,,,,10,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,0,0,4
2010-01-04,131,1.0,,14.0,1.0,,,,15,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,0,0,4
